EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-14.101,-13.267,-11.142,-11.030,-14.936,-19.179,-19.031,-22.228,-0.083,1.009,-0.008,-0.549,3.296,-0.122,80.000,13476.000,1.000
-10.638,-11.750,-7.656,-8.921,-12.320,-18.554,-17.737,-21.631,-0.082,1.007,-0.008,-0.580,3.387,0.000,80.000,13477.000,1.000
-5.757,-8.691,-3.150,-6.048,-8.679,-15.576,-14.012,-19.142,-0.083,1.005,-0.008,-0.610,3.479,-0.061,80.000,13478.000,1.000
-0.553,-4.084,1.300,-2.477,-4.925,-11.049,-8.739,-14.632,-0.083,1.000,-0.011,-0.580,3.540,-0.183,80.000,13479.000,1.000
3.938,0.496,4.820,1.079,-1.652,-6.479,-3.550,-9.375,-0.084,0.999,-0.007,-0.488,3.601,-0.183,80.000,13480.000,1.000
7.053,3.091,6.999,3.670,0.899,-3.225,0.161,-5.121,-0.085,0.999,-0.005,-0.488,3.540,-0.092,80.000,13481.000,1.000
8.391,3.081,7.579,4.699,2.222,-1.966,1.725,-2.835,-0.083,0.998,-0.005,-0.336,3.601,0.031,80.000,13482.000,1.000
7.617,1.205,6.105,3.987,1.282,-2.948,0.898,-2.585,-0.085,0.997,-0.004,-0.336,3.632,-0.061,80.000,13483.000,1.000
4.763,-1.679,2.443,1.664,-2.431,-6.101,-2.108,-4.073,-0.086,0.995,-0.004,-0.244,3.693,-0.031,80.000,13484.000,1.000
0.908,-5.005,-2.235,-1.604,-7.541,-10.410,-5.958,-6.564,-0.086,0.996,-0.006,-0.092,3.632,-0.061,80.000,13485.000,1.000
-1.876,-7.738,-5.581,-4.424,-11.148,-13.613,-8.199,-8.525,-0.086,0.995,-0.007,0.183,3.510,-0.122,80.000,13486.000,1.000
-1.767,-8.086,-5.653,-5.133,-10.984,-13.317,-6.679,-8.067,-0.090,0.994,-0.006,0.275,3.540,-0.092,80.000,13487.000,1.000
1.426,-4.788,-2.415,-2.865,-7.128,-8.817,-1.238,-4.313,-0.091,0.995,-0.005,0.458,3.479,-0.183,80.000,13488.000,1.000
6.042,1.146,2.328,1.565,-1.681,-1.870,5.889,1.471,-0.090,0.995,-0.007,0.641,3.448,-0.153,80.000,13489.000,1.000
9.754,6.627,6.377,5.990,3.025,4.516,11.530,6.451,-0.089,0.995,-0.003,0.732,3.296,-0.183,80.000,13490.000,1.000
11.080,8.895,8.465,8.364,5.733,8.156,13.695,8.339,-0.088,0.998,-0.005,0.854,3.235,-0.153,80.000,13491.000,1.000
9.956,7.653,8.359,8.030,6.135,8.678,12.531,7.032,-0.087,0.999,-0.003,0.885,3.082,-0.214,80.000,13492.000,1.000
7.172,4.699,6.291,5.711,4.311,6.966,9.557,4.201,-0.087,0.999,-0.003,1.007,3.021,-0.244,80.000,13493.000,1.000
3.379,1.477,2.479,2.266,0.499,3.797,5.977,1.240,-0.088,1.000,-0.003,1.251,2.869,-0.275,80.000,13494.000,1.000
-1.433,-2.581,-2.990,-2.387,-4.936,-0.965,1.647,-2.218,-0.087,1.001,-0.003,1.099,2.808,-0.244,80.000,13495.000,1.000
-7.314,-8.695,-9.712,-8.640,-11.353,-7.550,-4.066,-7.325,-0.085,1.000,-0.002,1.160,2.808,-0.244,80.000,13496.000,1.000
-13.389,-16.135,-16.465,-15.618,-17.668,-14.951,-10.650,-13.811,-0.085,1.002,-0.002,1.465,2.777,-0.244,80.000,13497.000,1.000
-17.956,-22.012,-21.481,-20.973,-22.538,-21.057,-16.265,-19.535,-0.086,1.000,-0.004,1.434,2.686,-0.183,80.000,13498.000,1.000
-19.485,-23.779,-23.278,-22.507,-24.731,-24.081,-19.110,-22.354,-0.087,0.998,-0.001,1.587,2.686,-0.183,80.000,13499.000,1.000
-17.399,-21.319,-21.290,-19.785,-23.475,-23.542,-18.611,-21.881,-0.085,0.999,-0.001,1.770,2.594,-0.244,80.000,13500.000,1.000
-12.280,-16.457,-16.159,-14.202,-18.947,-20.168,-15.450,-19.264,-0.084,1.001,-0.006,1.831,2.594,-0.244,80.000,13501.000,1.000
-5.746,-11.044,-9.647,-7.874,-12.626,-15.331,-10.936,-15.801,-0.086,1.001,-0.008,1.862,2.563,-0.153,80.000,13502.000,1.000
0.081,-5.971,-3.958,-2.546,-6.753,-10.575,-6.435,-12.179,-0.086,1.003,-0.008,1.770,2.533,-0.244,80.000,13503.000,1.000
3.545,-1.752,-0.599,0.851,-2.948,-7.141,-2.975,-8.815,-0.084,1.002,-0.007,1.892,2.411,-0.244,80.000,13504.000,1.000
4.298,0.908,0.448,2.216,-1.141,-5.400,-0.870,-6.191,-0.085,1.002,-0.005,1.984,2.502,-0.244,80.000,13505.000,1.000
3.270,1.642,0.367,2.168,-0.060,-4.690,0.370,-4.543,-0.086,1.001,-0.006,1.923,2.441,-0.244,80.000,13506.000,1.000
1.692,1.038,0.155,1.705,1.128,-4.099,1.438,-3.551,-0.085,1.000,-0.010,1.923,2.319,-0.275,80.000,13507.000,1.000
0.161,0.204,-0.181,1.658,1.991,-3.415,2.471,-2.716,-0.086,0.999,-0.007,1.923,2.350,-0.336,80.000,13508.000,1.000
-1.339,-0.359,-1.022,2.256,1.727,-3.207,2.934,-2.061,-0.083,1.001,-0.009,1.953,2.380,-0.366,80.000,13509.000,1.000
-2.848,-1.233,-2.275,3.025,0.307,-4.133,2.167,-2.336,-0.084,1.001,-0.009,1.953,2.228,-0.427,80.000,13510.000,1.000
-4.157,-3.159,-3.368,3.235,-1.522,-6.185,0.108,-4.204,-0.085,1.003,-0.011,2.014,2.258,-0.519,80.000,13511.000,1.000
-4.991,-5.648,-3.829,2.703,-3.026,-8.457,-2.392,-7.085,-0.086,1.004,-0.010,2.014,2.197,-0.580,80.000,13512.000,1.000
-5.275,-7.056,-3.622,2.057,-3.936,-9.719,-4.045,-9.216,-0.085,1.002,-0.009,1.953,2.228,-0.580,80.000,13513.000,1.000
-5.156,-6.299,-2.954,2.085,-4.179,-9.299,-4.003,-9.118,-0.084,1.004,-0.009,1.923,2.289,-0.580,80.000,13514.000,1.000
-4.692,-4.032,-1.931,3.016,-3.483,-7.324,-2.222,-6.767,-0.085,1.006,-0.011,1.801,2.289,-0.580,80.000,13515.000,1.000
-3.629,-1.746,-0.538,4.578,-1.569,-4.246,0.896,-3.149,-0.086,1.004,-0.010,1.923,2.380,-0.610,80.000,13516.000,1.000
-1.793,-0.103,0.998,6.487,1.172,-0.550,4.774,0.853,-0.084,1.004,-0.011,1.801,2.258,-0.610,80.000,13517.000,1.000
0.256,1.233,2.007,8.491,3.466,3.024,8.507,4.687,-0.084,1.003,-0.014,1.770,2.289,-0.519,80.000,13518.000,1.000
1.354,2.379,1.817,10.059,4.082,5.513,10.995,7.590,-0.083,1.003,-0.014,1.648,2.289,-0.580,80.000,13519.000,1.000
0.591,2.478,0.302,10.279,2.797,6.223,11.484,8.429,-0.082,1.004,-0.012,1.648,2.350,-0.610,80.000,13520.000,1.000
-2.193,0.374,-2.274,8.262,0.090,4.957,9.805,6.307,-0.084,1.002,-0.013,1.587,2.502,-0.549,80.000,13521.000,1.000
-6.586,-4.013,-5.730,3.892,-3.698,1.908,6.286,1.431,-0.084,1.002,-0.011,1.587,2.533,-0.427,80.000,13522.000,1.000
-11.958,-9.397,-10.032,-1.902,-8.517,-2.558,1.483,-4.866,-0.084,1.001,-0.013,1.587,2.533,-0.519,80.000,13523.000,1.000
-17.578,-14.425,-14.984,-7.826,-14.072,-8.088,-4.127,-11.233,-0.086,1.002,-0.013,1.526,2.625,-0.458,80.000,13524.000,1.000
-22.436,-18.668,-19.803,-12.942,-19.290,-14.035,-9.995,-17.095,-0.086,1.003,-0.013,1.495,2.594,-0.458,80.000,13525.000,1.000
-25.408,-22.109,-23.267,-16.692,-22.700,-19.159,-15.169,-22.256,-0.085,1.004,-0.013,1.495,2.869,-0.427,80.000,13526.000,1.000
-25.996,-24.315,-24.603,-18.695,-23.601,-22.168,-18.544,-26.154,-0.086,1.005,-0.014,1.495,2.838,-0.458,80.000,13527.000,1.000
-24.687,-24.566,-23.999,-18.753,-22.535,-22.568,-19.507,-27.887,-0.086,1.006,-0.010,1.434,2.808,-0.397,80.000,13528.000,1.000
-22.344,-22.752,-22.029,-16.993,-20.380,-20.823,-18.222,-27.007,-0.086,1.001,-0.012,1.343,2.777,-0.397,80.000,13529.000,1.000
-19.329,-19.762,-18.847,-13.847,-17.282,-17.755,-15.331,-24.011,-0.085,0.998,-0.011,1.312,2.808,-0.244,80.000,13530.000,1.000
-15.456,-16.609,-14.275,-9.829,-12.851,-13.934,-11.469,-19.853,-0.087,0.996,-0.010,1.282,2.747,-0.275,80.000,13531.000,1.000
-10.734,-13.311,-8.615,-5.320,-7.277,-9.664,-7.121,-15.146,-0.086,0.994,-0.013,1.373,2.655,-0.336,80.000,13532.000,1.000
-5.855,-9.123,-3.027,-0.650,-1.802,-5.373,-2.869,-10.113,-0.088,0.993,-0.011,1.526,2.686,-0.336,80.000,13533.000,1.000
-1.878,-4.067,1.086,3.565,2.124,-1.878,0.384,-5.342,-0.086,0.995,-0.011,1.556,2.716,-0.305,80.000,13534.000,1.000
0.512,0.320,3.067,6.453,4.020,0.002,1.807,-2.041,-0.086,0.999,-0.009,1.617,2.655,-0.244,80.000,13535.000,1.000
1.460,2.385,3.423,7.579,4.654,0.286,1.484,-0.992,-0.086,1.001,-0.013,1.740,2.594,-0.244,80.000,13536.000,1.000
1.779,2.314,3.329,7.613,5.205,0.073,0.671,-1.392,-0.086,1.004,-0.011,1.770,2.777,-0.336,80.000,13537.000,1.000
2.327,2.069,3.700,7.900,6.249,0.670,0.861,-1.370,-0.084,1.004,-0.011,1.770,2.869,-0.397,80.000,13538.000,1.000
3.477,3.272,4.766,9.203,7.654,2.538,2.583,0.192,-0.085,1.004,-0.011,1.770,2.899,-0.214,80.000,13539.000,1.000
5.199,5.826,6.500,11.172,9.351,5.335,5.377,2.870,-0.082,1.000,-0.014,1.587,2.869,-0.122,80.000,13540.000,1.000
7.484,8.722,9.003,13.041,11.654,8.607,8.633,5.716,-0.083,1.001,-0.013,1.617,2.930,-0.031,80.000,13541.000,1.000
10.206,11.335,12.002,14.359,14.400,11.837,11.853,8.331,-0.084,1.000,-0.014,1.587,3.021,0.031,80.000,13542.000,1.000
12.683,13.495,14.399,14.993,16.385,14.123,14.367,10.733,-0.082,1.000,-0.017,1.648,3.113,-0.031,80.000,13543.000,1.000
14.010,14.872,15.086,14.921,16.498,14.651,15.555,12.769,-0.083,1.001,-0.017,1.648,3.174,0.092,80.000,13544.000,1.000
13.933,14.914,14.116,14.195,15.113,13.598,15.484,14.019,-0.080,1.000,-0.017,1.678,3.204,0.214,80.000,13545.000,1.000
12.986,13.517,12.587,12.996,13.720,12.179,14.983,14.249,-0.083,1.001,-0.017,1.709,3.296,0.122,80.000,13546.000,1.000
11.699,11.518,11.422,11.615,13.253,11.645,14.934,13.803,-0.084,1.003,-0.016,1.740,3.296,0.061,80.000,13547.000,1.000
9.952,10.049,10.457,10.193,13.152,12.145,15.398,13.222,-0.085,1.004,-0.017,1.617,3.296,0.092,80.000,13548.000,1.000
7.228,9.139,8.717,8.373,12.068,12.476,15.401,12.338,-0.085,1.002,-0.019,1.556,3.326,0.061,80.000,13549.000,1.000
3.392,7.416,5.485,5.432,9.295,11.126,13.770,10.129,-0.086,1.004,-0.017,1.587,3.235,-0.122,80.000,13550.000,1.000
-0.884,3.761,1.114,1.173,5.439,7.818,10.375,5.971,-0.086,1.004,-0.017,1.465,3.082,-0.275,80.000,13551.000,1.000
-4.378,-0.865,-3.099,-3.236,1.887,4.057,6.584,1.018,-0.089,1.006,-0.016,1.404,3.082,-0.458,80.000,13552.000,1.000
-5.991,-3.895,-5.827,-5.788,-0.270,1.926,4.241,-2.310,-0.090,1.007,-0.017,1.190,2.991,-0.519,80.000,13553.000,1.000
-5.322,-3.683,-6.540,-5.349,-0.815,2.310,4.049,-2.544,-0.088,1.005,-0.016,1.038,2.808,-0.641,80.000,13554.000,1.000
-2.785,-1.127,-5.552,-2.714,-0.138,4.411,5.116,-0.536,-0.085,1.007,-0.015,1.068,2.869,-0.702,80.000,13555.000,1.000
0.606,1.429,-3.593,0.160,1.189,6.694,6.006,1.598,-0.084,1.007,-0.015,1.007,2.747,-0.671,80.000,13556.000,1.000
3.572,2.523,-1.532,1.839,2.453,7.959,5.960,2.597,-0.083,1.008,-0.015,0.885,2.747,-0.793,80.000,13557.000,1.000
5.059,2.498,-0.158,2.276,2.940,7.783,5.184,2.844,-0.083,1.008,-0.017,0.702,2.686,-0.854,80.000,13558.000,1.000
4.875,2.484,0.338,2.343,2.622,6.563,4.444,3.378,-0.081,1.008,-0.016,0.610,2.808,-0.824,80.000,13559.000,1.000
3.990,3.176,0.783,2.922,2.637,5.430,4.698,4.803,-0.080,1.008,-0.016,0.427,2.869,-0.946,80.000,13560.000,1.000
3.980,4.799,2.478,4.473,4.553,5.845,6.847,7.277,-0.081,1.008,-0.016,0.244,2.777,-0.793,80.000,13561.000,1.000
5.826,7.623,5.914,7.069,8.833,8.706,11.230,10.923,-0.083,1.009,-0.015,0.092,2.808,-0.702,80.000,13562.000,1.000
9.073,11.725,10.083,10.403,14.107,13.522,17.033,15.588,-0.080,1.010,-0.018,-0.122,2.716,-0.732,80.000,13563.000,1.000
12.257,16.210,13.313,13.736,18.254,18.523,22.432,20.262,-0.082,1.010,-0.014,-0.275,2.777,-0.641,80.000,13564.000,1.000
14.282,19.420,14.833,16.245,20.271,21.986,25.791,23.403,-0.082,1.007,-0.013,-0.427,2.747,-0.763,80.000,13565.000,1.000
15.295,20.382,15.375,17.715,20.892,23.555,26.874,24.251,-0.083,1.006,-0.010,-0.519,2.869,-0.793,80.000,13566.000,1.000
16.220,19.843,16.195,18.741,21.335,24.107,26.691,23.600,-0.083,1.005,-0.010,-0.610,2.869,-0.916,80.000,13567.000,1.000
17.743,19.560,17.772,20.086,21.888,24.428,26.221,22.982,-0.084,1.004,-0.012,-0.610,2.838,-0.885,80.000,13568.000,1.000
19.993,20.657,19.796,21.991,22.205,24.605,25.776,23.316,-0.087,1.002,-0.010,-0.671,2.777,-0.854,80.000,13569.000,1.000
22.902,22.874,22.087,24.162,22.554,24.725,25.592,24.550,-0.087,1.000,-0.014,-0.793,2.747,-0.793,80.000,13570.000,1.000
26.339,25.240,24.810,26.171,23.817,25.352,26.212,26.244,-0.087,0.997,-0.009,-0.671,2.716,-0.824,80.000,13571.000,1.000
29.813,27.153,27.716,27.770,26.166,26.886,27.932,28.139,-0.089,0.995,-0.008,-0.671,2.625,-0.854,80.000,13572.000,1.000
32.320,28.546,29.730,28.839,28.407,28.771,30.154,30.097,-0.090,0.994,-0.004,-0.610,2.655,-0.854,80.000,13573.000,1.000
32.709,29.054,29.618,29.062,28.943,29.641,31.515,31.556,-0.090,0.991,-0.006,-0.427,2.502,-0.854,80.000,13574.000,1.000
30.510,27.746,27.148,27.944,27.293,28.451,30.879,31.518,-0.090,0.990,-0.007,-0.183,2.380,-1.068,80.000,13575.000,1.000
26.561,24.376,23.559,25.479,24.541,25.598,28.441,29.584,-0.090,0.991,-0.007,-0.214,2.289,-0.946,80.000,13576.000,1.000
22.654,20.543,20.753,22.661,22.311,22.824,25.771,26.858,-0.091,0.992,-0.007,-0.031,2.167,-0.946,80.000,13577.000,1.000
20.353,18.774,19.919,20.944,21.439,21.779,24.481,25.218,-0.089,0.993,-0.008,0.061,2.197,-0.946,80.000,13578.000,1.000
20.116,20.135,20.888,21.039,21.649,22.631,24.786,25.479,-0.087,0.996,-0.006,0.275,2.106,-0.916,80.000,13579.000,1.000
21.412,23.191,22.675,22.334,22.282,24.156,25.556,26.636,-0.087,0.998,-0.008,0.366,2.014,-0.916,80.000,13580.000,1.000
23.361,25.617,24.423,23.618,23.008,25.101,25.738,27.189,-0.087,0.997,-0.005,0.488,1.984,-0.946,80.000,13581.000,1.000
25.150,26.527,25.756,24.249,23.795,25.234,25.418,26.909,-0.088,0.999,-0.004,0.549,2.045,-0.977,80.000,13582.000,1.000
26.198,26.860,26.568,24.508,24.557,25.148,25.430,26.935,-0.088,1.000,-0.004,0.610,2.045,-0.977,80.000,13583.000,1.000
26.347,27.719,26.894,24.953,25.220,25.434,26.289,28.243,-0.088,1.001,-0.005,0.641,1.984,-0.916,80.000,13584.000,1.000
25.887,28.856,26.947,25.584,25.915,26.117,27.641,30.354,-0.085,1.004,-0.003,0.610,2.014,-0.916,80.000,13585.000,1.000
25.199,28.987,26.837,25.724,26.610,26.601,28.478,31.669,-0.086,1.003,-0.004,0.671,2.014,-0.854,80.000,13586.000,1.000
24.387,27.451,26.281,24.775,26.687,26.119,27.844,31.004,-0.086,1.003,-0.005,0.671,1.984,-0.793,80.000,13587.000,1.000
23.343,25.078,24.864,22.935,25.355,24.365,25.490,28.567,-0.087,1.002,-0.006,0.763,2.045,-0.702,80.000,13588.000,1.000
22.060,23.148,22.666,20.983,22.629,21.724,22.023,25.412,-0.086,1.003,-0.006,0.702,2.167,-0.671,80.000,13589.000,1.000
20.816,21.982,20.511,19.510,19.701,19.016,18.573,22.376,-0.086,1.003,-0.006,0.732,2.167,-0.580,80.000,13590.000,1.000
19.971,21.013,19.377,18.550,18.014,17.036,16.217,19.793,-0.084,1.005,-0.008,0.793,2.228,-0.549,80.000,13591.000,1.000
19.527,19.920,19.466,17.868,17.898,16.122,15.433,17.919,-0.086,1.003,-0.009,0.824,2.228,-0.580,80.000,13592.000,1.000
19.084,19.099,19.996,17.383,18.330,15.954,15.869,17.116,-0.087,1.002,-0.009,0.854,2.228,-0.488,80.000,13593.000,1.000
18.264,18.801,19.980,17.114,18.097,15.727,16.530,17.343,-0.086,1.003,-0.007,0.824,2.380,-0.427,80.000,13594.000,1.000
16.975,18.350,19.086,16.821,16.952,14.718,16.396,17.768,-0.086,1.004,-0.009,0.916,2.502,-0.366,80.000,13595.000,1.000
15.319,16.854,17.719,16.075,15.586,12.901,15.134,17.395,-0.087,1.004,-0.010,0.977,2.625,-0.427,80.000,13596.000,1.000
13.447,14.546,16.393,14.788,14.604,10.925,13.228,16.091,-0.085,1.004,-0.007,0.977,2.655,-0.366,80.000,13597.000,1.000
11.493,12.703,15.148,13.328,13.787,9.417,11.342,14.585,-0.085,1.003,-0.007,0.977,2.686,-0.366,80.000,13598.000,1.000
9.555,11.999,13.609,11.935,12.447,8.380,9.635,13.343,-0.084,1.004,-0.010,0.977,2.777,-0.275,80.000,13599.000,1.000
7.797,11.598,11.618,10.347,10.416,7.403,7.858,11.946,-0.084,1.003,-0.011,1.068,2.899,-0.275,80.000,13600.000,1.000
6.514,10.314,9.616,8.304,8.381,6.375,6.042,9.888,-0.085,1.004,-0.008,1.190,2.960,-0.244,80.000,13601.000,1.000
5.868,8.177,8.143,6.157,7.042,5.667,4.713,7.551,-0.085,1.003,-0.007,1.160,2.960,-0.305,80.000,13602.000,1.000
5.528,6.250,7.071,4.643,6.180,5.505,4.250,5.854,-0.086,1.001,-0.008,1.190,3.082,-0.275,80.000,13603.000,1.000
4.790,5.053,5.698,4.058,4.971,5.403,4.260,5.038,-0.086,1.001,-0.005,1.251,3.113,-0.305,80.000,13604.000,1.000
3.224,3.843,3.674,3.915,3.097,4.479,3.888,4.288,-0.085,1.002,-0.006,1.251,3.174,-0.153,80.000,13605.000,1.000
1.127,1.722,1.509,3.509,1.085,2.343,2.723,2.753,-0.085,1.002,-0.009,1.282,3.143,-0.183,80.000,13606.000,1.000
-0.739,-0.889,0.068,2.750,-0.428,-0.430,1.227,0.753,-0.086,1.003,-0.011,1.343,3.296,-0.244,80.000,13607.000,1.000
-1.687,-2.283,-0.149,2.370,-1.238,-2.588,0.394,-0.261,-0.087,1.006,-0.010,1.282,3.326,-0.183,80.000,13608.000,1.000
-1.420,-1.187,0.809,3.135,-1.292,-3.006,0.954,0.842,-0.087,1.006,-0.008,1.190,3.265,-0.305,80.000,13609.000,1.000
-0.127,1.722,2.547,4.875,-0.426,-1.529,2.714,3.538,-0.085,1.004,-0.009,1.190,3.296,-0.275,80.000,13610.000,1.000
1.718,4.447,4.560,6.620,1.360,0.954,4.728,6.111,-0.086,1.003,-0.008,1.068,3.296,-0.366,80.000,13611.000,1.000
3.649,5.729,6.326,7.699,3.508,3.291,6.147,7.415,-0.086,1.001,-0.010,1.129,3.265,-0.244,80.000,13612.000,1.000
5.213,5.890,7.250,8.246,4.980,4.752,6.678,7.658,-0.085,1.001,-0.013,1.160,3.296,-0.153,80.000,13613.000,1.000
5.917,5.619,6.846,8.591,4.987,5.050,6.349,7.450,-0.085,1.000,-0.010,1.160,3.387,0.000,80.000,13614.000,1.000
5.637,4.835,5.306,8.683,3.802,4.295,5.392,6.865,-0.087,1.003,-0.009,1.129,3.448,0.031,80.000,13615.000,1.000
4.895,3.175,3.612,8.328,2.570,3.021,4.353,5.722,-0.086,1.004,-0.011,1.221,3.448,0.153,80.000,13616.000,1.000
4.358,1.068,2.665,7.661,2.081,1.871,3.808,4.319,-0.087,1.003,-0.012,1.099,3.387,0.153,80.000,13617.000,1.000
4.254,-0.299,2.526,7.169,2.052,1.136,3.849,3.412,-0.086,1.001,-0.011,1.038,3.357,0.183,80.000,13618.000,1.000
4.481,-0.193,2.784,7.312,1.887,0.702,4.046,3.466,-0.086,0.999,-0.010,1.190,3.418,0.275,80.000,13619.000,1.000
5.074,0.836,3.378,8.119,1.727,0.422,3.965,4.150,-0.085,0.999,-0.011,1.251,3.448,0.244,80.000,13620.000,1.000
6.250,1.638,4.615,9.193,2.262,0.406,3.635,4.774,-0.085,0.996,-0.010,1.343,3.448,0.244,80.000,13621.000,1.000
8.006,1.926,6.521,10.183,3.703,0.950,3.521,5.184,-0.087,0.995,-0.010,1.373,3.265,0.214,80.000,13622.000,1.000
9.887,2.645,8.615,11.169,5.474,2.274,4.126,6.005,-0.090,0.996,-0.012,1.373,3.204,0.122,80.000,13623.000,1.000
11.304,4.668,10.416,12.439,7.006,4.309,5.579,7.773,-0.090,0.997,-0.010,1.526,3.174,0.061,80.000,13624.000,1.000
12.070,7.553,11.957,13.983,8.447,6.728,7.608,10.072,-0.089,0.998,-0.011,1.648,2.991,-0.061,80.000,13625.000,1.000
12.500,10.060,13.642,15.450,10.351,9.216,9.884,11.927,-0.089,0.998,-0.010,1.678,3.113,0.000,80.000,13626.000,1.000
12.965,11.625,15.600,16.579,12.712,11.552,12.174,12.902,-0.088,1.000,-0.007,1.648,2.930,0.031,80.000,13627.000,1.000
13.461,12.690,17.267,17.390,14.568,13.329,14.075,13.338,-0.086,1.002,-0.008,1.709,2.930,-0.153,80.000,13628.000,1.000
13.612,13.538,17.763,17.863,14.818,13.902,14.912,13.514,-0.086,1.004,-0.009,1.556,2.655,-0.153,80.000,13629.000,1.000
13.061,13.514,16.729,17.652,13.357,12.953,14.226,13.048,-0.086,1.005,-0.010,1.495,2.808,0.000,80.000,13630.000,1.000
11.891,11.909,14.730,16.432,11.174,10.993,12.309,11.476,-0.087,1.005,-0.010,1.434,2.808,0.031,80.000,13631.000,1.000
10.627,9.372,12.781,14.540,9.392,9.131,10.143,9.283,-0.084,1.006,-0.012,1.373,2.808,0.031,80.000,13632.000,1.000
9.756,7.694,11.494,12.930,8.432,8.244,8.693,7.812,-0.083,1.009,-0.012,1.190,2.747,0.092,80.000,13633.000,1.000
9.345,7.919,10.742,12.237,8.047,8.299,8.148,7.829,-0.083,1.010,-0.015,1.068,2.747,0.000,80.000,13634.000,1.000
9.197,9.161,10.120,12.104,7.922,8.511,7.898,8.578,-0.082,1.010,-0.013,1.007,2.838,-0.031,80.000,13635.000,1.000
9.155,9.702,9.491,11.661,7.968,8.148,7.257,8.607,-0.080,1.008,-0.011,0.885,2.899,0.031,80.000,13636.000,1.000
9.153,8.930,8.896,10.512,7.948,7.049,6.000,7.296,-0.083,1.007,-0.012,0.732,2.808,0.061,80.000,13637.000,1.000
9.140,7.768,8.236,9.078,7.290,5.513,4.309,5.286,-0.083,1.007,-0.016,0.610,2.747,0.031,80.000,13638.000,1.000
9.068,7.229,7.343,7.964,5.665,3.948,2.496,3.484,-0.082,1.006,-0.015,0.519,2.838,0.000,80.000,13639.000,1.000
8.844,7.019,6.199,7.161,3.485,2.614,0.799,1.926,-0.081,1.006,-0.012,0.366,2.930,-0.031,80.000,13640.000,1.000
8.396,6.059,4.957,6.074,1.510,1.581,-0.671,-0.027,-0.083,1.006,-0.013,0.275,2.930,-0.061,80.000,13641.000,1.000
7.897,4.315,3.891,4.461,0.189,1.001,-1.696,-2.375,-0.083,1.005,-0.012,0.214,2.899,-0.153,80.000,13642.000,1.000
7.702,3.238,3.239,2.940,-0.495,1.151,-1.876,-4.017,-0.083,1.006,-0.009,0.000,2.991,-0.122,80.000,13643.000,1.000
7.890,3.808,2.882,2.148,-0.845,1.788,-1.258,-4.143,-0.082,1.004,-0.011,0.031,3.052,-0.061,80.000,13644.000,1.000
8.136,4.991,2.427,1.806,-1.099,1.945,-0.666,-3.441,-0.083,1.003,-0.012,0.092,3.082,-0.153,80.000,13645.000,1.000
8.219,5.094,1.923,1.293,-1.035,1.055,-0.714,-3.097,-0.084,1.003,-0.011,-0.031,3.052,-0.305,80.000,13646.000,1.000
8.403,4.143,2.088,0.860,-0.122,-0.086,-0.852,-3.026,-0.084,1.003,-0.010,-0.122,3.052,-0.336,80.000,13647.000,1.000
9.214,3.951,3.532,1.545,1.776,-0.035,0.038,-1.928,-0.082,1.002,-0.010,-0.061,3.143,-0.336,80.000,13648.000,1.000
10.993,5.890,6.084,3.913,4.241,1.906,2.410,0.991,-0.082,1.000,-0.007,-0.061,3.021,-0.427,80.000,13649.000,1.000
13.655,9.344,9.112,7.246,6.891,5.323,5.728,4.944,-0.083,1.001,-0.006,-0.153,3.021,-0.427,80.000,13650.000,1.000
16.664,12.543,12.030,10.084,9.603,9.288,9.021,8.305,-0.083,1.000,-0.008,-0.092,3.082,-0.580,80.000,13651.000,1.000
19.128,14.369,14.227,11.360,11.941,12.788,11.400,10.084,-0.083,1.000,-0.006,-0.092,3.052,-0.702,80.000,13652.000,1.000
20.162,14.953,14.941,10.992,12.972,14.868,12.309,10.509,-0.084,1.000,-0.007,-0.153,3.082,-0.702,80.000,13653.000,1.000
19.471,14.802,13.840,9.592,12.194,15.015,11.750,10.376,-0.084,1.000,-0.007,-0.092,2.960,-0.702,80.000,13654.000,1.000
17.535,13.897,11.612,7.770,10.378,13.531,10.313,10.104,-0.085,0.999,-0.007,-0.031,3.021,-0.763,80.000,13655.000,1.000
15.170,11.928,9.506,5.702,8.882,11.258,8.729,9.516,-0.084,0.998,-0.008,0.092,3.021,-0.732,80.000,13656.000,1.000
12.978,9.241,8.211,3.311,8.229,8.964,7.377,8.448,-0.085,0.999,-0.004,0.183,3.113,-0.793,80.000,13657.000,1.000
11.145,6.974,7.401,0.671,7.744,6.995,6.209,7.239,-0.086,1.000,-0.003,0.305,3.143,-0.824,80.000,13658.000,1.000
9.528,5.886,6.341,-2.039,6.564,5.286,4.925,6.271,-0.086,1.000,-0.004,0.336,3.143,-0.763,80.000,13659.000,1.000
7.968,5.488,4.827,-4.789,4.750,3.695,3.302,5.350,-0.087,1.001,-0.004,0.305,3.174,-0.702,80.000,13660.000,1.000
6.632,4.938,3.493,-7.431,3.349,2.496,1.693,4.191,-0.087,1.002,0.001,0.275,3.174,-0.610,80.000,13661.000,1.000
5.881,4.413,3.120,-9.297,3.324,2.373,1.048,3.372,-0.088,1.003,-0.003,0.366,3.113,-0.702,80.000,13662.000,1.000
